,year,id,wrkstat,evwork,occ,prestige,wrkslf,industry,found,occ10,occindv,occstatus,occtag,prestg10,prestg105plus,indus10,indstatus,indtag,marital,agewed,divorce,spwrksta,spevwork,spocc,sppres,spwrkslf,spind,spocc10,spoccindv,spoccstatus,spocctag,sppres10,sppres105plus,spind10,spindstatus,spindtag,paocc16,papres16,pawrkslf,paind16,paocc10,paoccindv,paoccstatus,paocctag,papres10,papres105plus,paind10,paindstatus,paindtag,maocc10,maoccindv,maoccstatus,maocctag,mapres10,mapres105plus,maind10,maindstatus,maindtag,sibs,childs,age,educ,paeduc,maeduc,speduc,degree,padeg,madeg,spdeg,sex,race,res16,reg16,mobile16,family16,incom16,hompop,babies,preteen,teens,adults,unrelat,earnrs,income72,region,xnorcsiz,srcbelt,size,dotdata,dotpeop,dotthng,dotged,dotsvp,dotpres,spdotdat,spdotpeo,spdotthn,spdotged,spdotsvp,spdotpre,padotdat,padotpeo,padotthn,padotged,padotsvp,padotpre,partyid,vote68,pres68,if68who,spkath,colath,libath,spksoc,colsoc,libsoc,spkcom,colcom,libcom,cappun2,gunlaw,courts,relig,denom,other,fund,attend,racmar,racdin,racpush,racseg,raclive,racclos,racdis,racinteg,racobjct,racschol,racfew,rachaf,racmost,busing,racpres,racjob,happy,health,helpful,fair,trust,satjob,class,satfin,finalter,finrela,wksub,wksubs,wksup,wksups,fework,fepres,abdefect,abnomore,abhlth,abpoor,abrape,absingle,chldidel,chldmore,chldnum,chldsoon,premarsx,news,coop2,comprend,povline,incdef,realinc,coninc,ethnic,ethnum,workdy,workhr,spdays,sphour,isco68,paisco68,spisco68,sei10,sei10educ,sei10inc,pasei10,pasei10educ,pasei10inc,masei10,masei10educ,masei10inc,spsei10,spsei10educ,spsei10inc,cohort,marcohrt,formwt,sample,oversamp,wtss,wtssnr,wtssall,fileversion
1418,1972,1419,1,,471.0,48.0,2.0,427.0,1,7140.0,1.0,3,1,56.0,81.0,3580.0,3,1,1,34.0,2.0,1.0,,301.0,50.0,2.0,707.0,5160.0,1.0,3,1,39.0,29.0,6870.0,3,1,801.0,41.0,1.0,17.0,205.0,1.0,3,1,46.0,58.0,170.0,3,1,,0.0,1,1,,,,1,1,1.0,0.0,37.0,12.0,7.0,12.0,12.0,1.0,0.0,1.0,1.0,1,1,2.0,7,1.0,8,3.0,2,0,0,0,2,0.0,2.0,8.0,7,10,5,1,2.22,7.71,1.38,3.94,6.92,43.4,2.98,5.99,8.0,3.98,5.04,43.7,1.68,7.97,1.51,3.84,6.62,30.9,5.0,1.0,2.0,,2.0,5.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,60.0,83.0,1.0,7.0,1.0,3.0,1.0,3.0,2.0,,,,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,7.0,43994.0,60185.0,8.0,1.0,1.0,1.0,1.0,1.0,8440.0,6110.0,3313.0,53.6,59.2,61.4,39.9,45.2,40.3,,,,20.8,53.0,4.3,1935.0,1969.0,,1,1.0,,,0.8893,7222.1
1419,1972,1420,1,,205.0,50.0,2.0,528.0,0,520.0,,6,2,45.0,49.0,4480.0,6,2,1,31.0,2.0,7.0,1.0,142.0,60.0,2.0,857.0,2310.0,,6,2,61.0,85.0,7860.0,6,2,801.0,41.0,2.0,17.0,205.0,,6,2,46.0,58.0,,7,3,,,4,2,,,,4,2,5.0,0.0,56.0,12.0,8.0,8.0,16.0,1.0,0.0,0.0,3.0,1,1,2.0,7,1.0,1,3.0,2,0,0,0,2,0.0,2.0,5.0,7,10,5,1,1.2,5.09,7.93,4.43,6.61,50.7,1.97,2.03,8.0,4.99,6.14,63.6,1.68,7.97,1.51,3.84,6.62,30.9,1.0,1.0,2.0,,2.0,5.0,1.0,2.0,5.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,,,2.0,7.0,1.0,3.0,1.0,3.0,2.0,,,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,,,1.0,1.0,1.0,1.0,3.0,6.0,24366.0,33333.0,11.0,1.0,2.0,1.0,,,4220.0,6110.0,1330.0,50.0,64.6,47.6,39.9,45.2,40.3,,,,80.9,98.9,60.7,1916.0,1947.0,,1,1.0,,,0.8893,7222.1
1420,1972,1421,1,,641.0,29.0,2.0,139.0,1,8650.0,1.0,3,1,27.0,16.0,2670.0,3,1,2,24.0,1.0,,,,,,,,0.0,1,1,,,,1,1,801.0,41.0,1.0,18.0,6050.0,1.0,3,1,27.0,18.0,1480.0,3,1,,0.0,1,1,,,,1,1,5.0,0.0,64.0,8.0,,,,0.0,,,,2,2,2.0,6,3.0,1,1.0,1,0,0,0,1,,1.0,4.0,3,2,2,175,7.0,8.0,4.07,2.48,3.47,26.8,,,,,,,1.68,7.97,1.51,3.84,6.62,30.9,,1.0,4.0,,2.0,5.0,1.0,1.0,4.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,28.0,,2.0,7.0,,,,,,,,,,1.0,,,,1.0,,,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,,2.0,1.0,,2.0,,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,8.0,4.0,,,1.0,1.0,2.0,2.0,3.0,5.0,18951.0,25926.0,1.0,1.0,5.0,4.0,,,7410.0,6110.0,,27.7,23.9,29.5,14.0,14.1,7.7,,,,,,,1908.0,1932.0,,1,1.0,,,0.4446,7222.1
1421,1972,1422,1,,245.0,50.0,1.0,668.0,0,,,7,3,,,,7,3,3,18.0,,,,,,,,,,4,2,,,,4,2,,,,,,,4,2,,,,4,2,,,4,2,,,,4,2,4.0,2.0,47.0,11.0,,8.0,,0.0,,0.0,,2,2,6.0,4,3.0,5,1.0,1,0,0,0,1,,1.0,,3,2,2,175,1.53,5.58,7.16,4.08,6.82,46.3,,,,,,,,,,,,,1.0,1.0,1.0,,,5.0,1.0,2.0,5.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,28.0,,2.0,5.0,,,,,,,,,,1.0,,,,1.0,,,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,,3.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,4.0,,,2190.0,,,,,,,,,,,,,,,1925.0,1943.0,,1,1.0,,,0.4446,7222.1
1422,1972,1423,1,,301.0,50.0,2.0,707.0,0,5160.0,,6,2,39.0,29.0,6870.0,6,2,5,,,,,,,,,,,4,2,,,,4,2,424.0,39.0,2.0,139.0,9510.0,,6,2,47.0,53.0,2670.0,6,2,,,4,2,,,,4,2,4.0,0.0,21.0,14.0,12.0,12.0,,1.0,1.0,1.0,,2,2,3.0,3,1.0,1,3.0,2,0,0,0,2,1.0,1.0,3.0,3,2,2,175,2.98,5.99,8.0,3.98,5.04,43.7,,,,,,,6.89,8.0,2.91,2.84,4.56,31.8,1.0,1.0,1.0,,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,18.0,,1.0,7.0,,,,,,,,,,1.0,,,,1.0,,,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,,3.0,1.0,3.0,2.0,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,,,3.0,1.0,1.0,1.0,3.0,5.0,13537.0,18519.0,1.0,1.0,1.0,1.0,,,3313.0,9730.0,,20.8,53.0,4.3,38.8,22.7,60.7,,,,,,,1951.0,,,1,1.0,,,0.8893,7222.1
1423,1972,1424,1,,925.0,36.0,2.0,839.0,1,3600.0,1.0,3,1,48.0,50.0,8270.0,3,1,1,16.0,1.0,1.0,,680.0,40.0,2.0,139.0,8140.0,1.0,3,1,38.0,35.0,2670.0,3,1,,,,,,1.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,4.0,5.0,43.0,10.0,,8.0,11.0,0.0,,0.0,0.0,2,2,3.0,7,3.0,5,1.0,6,0,1,0,5,0.0,4.0,7.0,3,2,2,175,6.81,6.91,7.97,3.06,4.02,33.6,6.69,7.97,3.71,2.9,5.19,33.4,,,,,,,1.0,1.0,1.0,,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,28.0,,2.0,3.0,,,,,,,,,,1.0,,,,1.0,,,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,,,3.0,1.0,1.0,1.0,3.0,6.0,37226.0,50926.0,1.0,1.0,5.0,2.0,5.0,4.0,720.0,,8720.0,24.2,40.8,11.3,,,,,,,28.4,21.7,33.8,1929.0,1945.0,,1,1.0,,,2.2232,7222.1
1424,1972,1425,1,,680.0,40.0,2.0,128.0,0,8140.0,,6,2,38.0,35.0,2480.0,6,2,1,23.0,,1.0,,926.0,42.0,2.0,839.0,3500.0,,6,2,69.0,88.0,8270.0,6,2,780.0,17.0,2.0,407.0,,,7,3,,,6080.0,6,2,,,4,2,,,,4,2,6.0,5.0,48.0,6.0,5.0,8.0,11.0,0.0,0.0,0.0,0.0,1,2,3.0,6,3.0,1,2.0,6,0,1,2,3,0.0,,8.0,3,2,2,175,6.69,7.97,3.71,2.9,5.19,33.4,4.67,7.0,8.0,3.59,5.17,43.3,7.0,8.0,4.36,2.47,3.13,20.4,1.0,1.0,1.0,,1.0,5.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,18.0,,1.0,6.0,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,3.0,4.0,1.0,2.0,3.0,7.0,43994.0,60185.0,1.0,1.0,1.0,1.0,5.0,3.0,8720.0,9990.0,710.0,28.4,21.7,33.8,,,,,,,46.6,69.1,35.0,1924.0,1947.0,,1,1.0,,,1.3339,7222.1
1425,1972,1426,5,1.0,785.0,17.0,2.0,139.0,0,,,7,3,,,2670.0,6,2,1,18.0,1.0,1.0,,361.0,43.0,2.0,907.0,5540.0,,6,2,45.0,46.0,6370.0,6,2,625.0,19.0,2.0,18.0,6040.0,,6,2,33.0,28.0,,7,3,,,4,2,,,,4,2,7.0,,68.0,5.0,,6.0,12.0,0.0,,0.0,1.0,1,2,3.0,6,3.0,1,1.0,2,0,0,0,2,0.0,1.0,3.0,3,2,2,175,6.92,8.0,5.88,2.05,2.33,23.9,3.43,6.5,7.94,3.68,3.81,41.2,6.61,7.95,7.02,1.94,2.15,13.8,1.0,1.0,1.0,,1.0,5.0,2.0,1.0,4.0,,1.0,4.0,1.0,,1.0,2.0,1.0,18.0,,1.0,5.0,,,,,,,,,,,,,,1.0,,,3.0,3.0,2.0,3.0,2.0,,2.0,1.0,3.0,2.0,1.0,,2.0,,2.0,1.0,2.0,,,,2.0,,3.0,2.0,,,,5.0,1.0,3.0,3.0,5.0,13537.0,18519.0,,3.0,,,5.0,2.0,9990.0,9714.0,3314.0,,,,14.0,12.4,8.8,,,,59.8,52.1,79.6,1904.0,1922.0,,1,1.0,,,0.8893,7222.1
1426,1972,1427,1,,753.0,17.0,2.0,139.0,1,8965.0,1.0,3,1,35.0,28.0,2670.0,3,1,1,21.0,2.0,7.0,2.0,,,,,,0.0,1,1,,,,1,1,,,,,,1.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,1.0,3.0,45.0,8.0,,8.0,11.0,0.0,,0.0,,1,2,1.0,6,3.0,7,1.0,5,1,0,0,4,0.0,2.0,6.0,3,2,2,175,6.58,7.86,6.72,2.17,2.94,23.0,,,,,,,,,,,,,6.0,1.0,1.0,,1.0,4.0,1.0,1.0,4.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,18.0,,1.0,6.0,,,,,,,,,,1.0,,,,2.0,,,2.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,,,4.0,1.0,1.0,1.0,3.0,6.0,30458.0,41667.0,1.0,1.0,5.0,4.0,,,9711.0,,,26.8,24.3,26.7,,,,,,,,,,1927.0,1948.0,,1,1.0,,,1.7786,7222.1
1427,1972,1428,2,,902.0,12.0,2.0,77.0,0,4230.0,,6,2,25.0,14.0,770.0,6,2,1,22.0,2.0,7.0,2.0,,,,,,,4,2,,,,4,2,801.0,41.0,1.0,17.0,205.0,,6,2,46.0,58.0,,7,3,,,4,2,,,,4,2,6.0,3.0,,,,,,,,,,1,2,2.0,6,3.0,1,3.0,5,0,0,3,2,0.0,1.0,,3,2,2,175,6.43,7.54,6.93,2.25,2.56,18.2,,,,,,,1.68,7.97,1.51,3.84,6.62,30.9,,4.0,,,1.0,,,,,,2.0,4.0,2.0,2.0,1.0,2.0,1.0,18.0,,1.0,,,,,,,,,,,2.0,,,,2.0,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,,2.0,2.0,,,,,,,3.0,2.0,,,2.0,2.0,2.0,2.0,2.0,,,,1.0,1.0,,,,,5520.0,6110.0,,12.6,17.3,4.5,39.9,45.2,40.3,,,,,,,,,,1,1.0,,,0.8893,7222.1
1428,1972,1429,8,2.0,,,,,0,,,4,2,,,,4,2,4,20.0,,,,,,,,,,4,2,,,,4,2,,,2.0,17.0,,,5,2,,,,7,3,,,4,2,,,,4,2,7.0,0.0,22.0,10.0,2.0,,,0.0,0.0,0.0,,2,1,4.0,9,2.0,1,3.0,8,0,1,2,5,0.0,3.0,,9,2,2,70,,,,,,,,,,,,,,,,,,,1.0,3.0,,1.0,2.0,,1.0,1.0,,,,4.0,1.0,2.0,1.0,2.0,1.0,18.0,,1.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,,2.0,2.0,3.0,2.0,,,,,,1.0,1.0,,1.0,,1.0,1.0,4.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,,,,14.0,2.0,,,,,,,,,,,,,,,,,,,,1950.0,1970.0,,1,1.0,,,2.2232,7222.1
1429,1972,1430,5,1.0,265.0,47.0,1.0,717.0,1,4710.0,1.0,3,1,48.0,58.0,6990.0,3,1,2,25.0,2.0,,,,,,,,0.0,1,1,,,,1,1,64.0,61.0,1.0,677.0,3050.0,1.0,3,1,66.0,90.0,5070.0,3,1,,0.0,1,1,,,,1,1,7.0,1.0,77.0,12.0,,,,1.0,1.0,,,2,1,3.0,7,3.0,1,3.0,1,0,0,0,1,,1.0,2.0,9,2,2,70,1.86,5.65,8.0,4.21,6.18,49.7,,,,,,,0.99,7.8,1.71,4.93,7.03,61.4,3.0,1.0,2.0,,2.0,5.0,1.0,2.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,70.0,,2.0,8.0,2.0,3.0,1.0,2.0,2.0,,,,3.0,1.0,2.0,1.0,,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,2.0,2.0,3.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,1.0,2.0,1.0,3.0,5.0,8122.0,11111.0,14.0,2.0,,,,,4410.0,670.0,,57.5,65.6,64.7,92.0,99.4,93.9,,,,,,,1895.0,1920.0,,1,1.0,,,0.4446,7222.1
1430,1972,1431,5,1.0,224.0,58.0,2.0,907.0,0,400.0,,6,2,60.0,85.0,6370.0,6,2,1,23.0,2.0,5.0,1.0,361.0,43.0,2.0,907.0,5540.0,,6,2,45.0,46.0,6370.0,6,2,801.0,41.0,1.0,17.0,205.0,,6,2,46.0,58.0,,7,3,,,4,2,,,,4,2,7.0,2.0,69.0,15.0,8.0,,12.0,1.0,0.0,,1.0,1,1,1.0,6,3.0,4,2.0,2,0,0,0,2,0.0,2.0,4.0,9,2,2,70,1.0,5.69,8.0,4.04,6.94,49.0,3.43,6.5,7.94,3.68,3.81,41.2,1.68,7.97,1.51,3.84,6.62,30.9,1.0,1.0,2.0,,2.0,5.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,,,2.0,8.0,1.0,,1.0,3.0,2.0,,,,3.0,1.0,2.0,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,3.0,1.0,1.0,3.0,,,,,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,3.0,5.0,18951.0,25926.0,14.0,2.0,,,,,3520.0,6110.0,3314.0,67.7,76.9,76.8,39.9,45.2,40.3,,,,59.8,52.1,79.6,1903.0,1926.0,,1,1.0,,,0.8893,7222.1
1431,1972,1432,5,1.0,372.0,46.0,2.0,937.0,0,5700.0,,6,2,47.0,55.0,9470.0,6,2,2,26.0,2.0,,,,,,,,,4,2,,,,4,2,,,,,,,4,2,,,,4,2,,,4,2,,,,4,2,5.0,3.0,65.0,12.0,,8.0,,1.0,,0.0,,2,1,3.0,9,2.0,5,3.0,2,0,0,0,2,0.0,1.0,8.0,9,2,2,70,2.98,6.03,7.98,4.0,5.98,47.7,,,,,,,,,,,,,5.0,1.0,2.0,,1.0,5.0,1.0,1.0,5.0,2.0,1.0,5.0,2.0,,1.0,2.0,1.0,18.0,,1.0,7.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,3.0,1.0,1.0,3.0,,,,,1.0,1.0,,2.0,1.0,2.0,1.0,2.0,3.0,4.0,,,1.0,1.0,2.0,1.0,3.0,7.0,43994.0,60185.0,18.0,2.0,,,,,3211.0,,,38.8,57.6,27.8,,,,,,,,,,1907.0,1933.0,,1,1.0,,,0.8893,7222.1
1432,1972,1433,7,2.0,,,,,0,,,4,2,,,,4,2,1,19.0,2.0,1.0,,801.0,41.0,1.0,17.0,205.0,,6,2,46.0,58.0,,7,3,690.0,32.0,2.0,297.0,,,7,3,,,,7,3,,,4,2,,,,4,2,4.0,3.0,59.0,11.0,,,12.0,,,,1.0,2,1,3.0,9,1.0,1,2.0,2,0,0,0,2,0.0,1.0,12.0,9,2,2,70,,,,,,,1.68,7.97,1.51,3.84,6.62,30.9,6.22,7.78,4.33,2.51,3.88,26.4,6.0,1.0,2.0,,1.0,5.0,2.0,2.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,,,2.0,7.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,4.0,1.0,2.0,4.0,2.0,,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,,,1.0,1.0,2.0,1.0,3.0,8.0,109355.0,130356.0,15.0,1.0,,,4.0,4.0,,8340.0,6110.0,,,,,,,,,,39.9,45.2,40.3,1913.0,1932.0,,1,1.0,,,0.8893,7222.1
1433,1972,1434,4,,751.0,17.0,2.0,67.0,1,6260.0,1.0,3,1,28.0,23.0,770.0,3,1,1,33.0,2.0,7.0,2.0,,,,,,0.0,1,1,,,,1,1,,,,,,1.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,7.0,8.0,65.0,3.0,,2.0,,0.0,,0.0,,1,1,2.0,0,3.0,5,3.0,7,0,1,2,4,0.0,1.0,1.0,9,2,2,70,6.89,7.98,5.3,2.25,3.32,20.5,,,,,,,,,,,,,0.0,1.0,5.0,,2.0,5.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,,1.0,2.0,2.0,,,2.0,7.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,,1.0,2.0,,2.0,3.0,2.0,1.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,1.0,1.0,2.0,3.0,1.0,2.0,2707.0,3704.0,17.0,1.0,,,,,9595.0,,,25.2,20.4,26.6,,,,,,,,,,1907.0,1940.0,,1,1.0,,,1.7786,7222.1
1434,1972,1435,1,,903.0,16.0,2.0,838.0,0,4220.0,,6,2,24.0,15.0,8190.0,6,2,1,25.0,2.0,7.0,2.0,,,,,,,4,2,,,,4,2,822.0,18.0,2.0,17.0,6050.0,,6,2,27.0,18.0,,7,3,,,4,2,,,,4,2,7.0,8.0,42.0,8.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,1,1,1.0,9,2.0,1,2.0,10,0,6,2,2,0.0,1.0,3.0,9,2,2,70,5.79,7.85,4.81,2.83,3.62,22.7,,,,,,,6.61,7.97,4.74,2.53,3.75,10.8,0.0,2.0,,1.0,2.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,,,2.0,5.0,,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,,,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,6.0,2.0,,,1.0,1.0,2.0,1.0,1.0,3.0,13537.0,18519.0,17.0,1.0,5.0,1.0,,,5510.0,6210.0,,20.7,22.3,14.7,14.0,14.1,7.7,,,,,,,1930.0,1955.0,,1,1.0,,,0.8893,7222.1
1435,1972,1436,1,,753.0,17.0,2.0,407.0,1,9620.0,1.0,3,1,25.0,16.0,6080.0,3,1,1,21.0,2.0,1.0,,942.0,25.0,2.0,778.0,4600.0,1.0,3,1,35.0,28.0,8470.0,3,1,,,,,,1.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,4.0,1.0,45.0,12.0,,12.0,12.0,1.0,,1.0,1.0,1,2,6.0,3,3.0,5,2.0,2,0,0,0,2,0.0,2.0,4.0,9,2,2,70,6.58,7.86,6.72,2.17,2.94,23.0,6.75,6.79,7.99,3.06,2.41,23.0,,,,,,,0.0,2.0,,1.0,2.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,18.0,,1.0,5.0,,,,,,,,,,1.0,,,,1.0,,,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,,,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,,,4.0,2.0,2.0,2.0,3.0,5.0,18951.0,25926.0,,,2.0,4.0,1.0,1.0,9711.0,,5401.0,23.3,24.1,18.9,,,,,,,21.8,45.4,6.9,1927.0,1948.0,,1,1.0,,,0.8893,7222.1
1436,1972,1437,4,,715.0,32.0,2.0,878.0,1,9130.0,1.0,3,1,35.0,29.0,5490.0,3,1,5,,,,,,,,,,0.0,1,1,,,,1,1,,,,,,1.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,7.0,4.0,26.0,13.0,,8.0,,1.0,,0.0,,1,2,4.0,9,1.0,5,1.0,6,4,0,0,2,4.0,1.0,2.0,9,2,2,70,6.87,7.95,3.13,2.94,3.33,29.1,,,,,,,,,,,,,1.0,2.0,,1.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,18.0,,1.0,2.0,,,,,,,,,,1.0,,,,2.0,,,3.0,1.0,2.0,1.0,2.0,,1.0,3.0,3.0,2.0,,,,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,,,4.0,1.0,1.0,1.0,,,8122.0,11111.0,97.0,1.0,,,,,9852.0,,,32.0,25.4,39.4,,,,,,,,,,1946.0,,,1,1.0,,,0.8893,7222.1
1437,1972,1438,7,1.0,144.0,63.0,2.0,857.0,0,2320.0,,6,2,64.0,91.0,7860.0,6,2,1,23.0,2.0,1.0,,193.0,51.0,2.0,447.0,2800.0,,6,2,40.0,42.0,6670.0,6,2,461.0,48.0,2.0,209.0,8030.0,,6,2,40.0,37.0,,7,3,,,4,2,,,,4,2,3.0,3.0,32.0,16.0,6.0,12.0,12.0,3.0,0.0,,1.0,2,1,3.0,2,2.0,1,3.0,5,1,2,0,2,0.0,1.0,9.0,2,2,2,116,1.9,2.02,8.0,4.99,6.96,62.7,0.93,4.33,8.0,4.98,5.58,48.8,2.22,7.97,0.21,3.95,6.97,41.5,1.0,1.0,1.0,,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,,,2.0,7.0,2.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,3.0,3.0,3.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,4.0,1.0,2.0,1.0,3.0,7.0,50763.0,69444.0,10.0,2.0,,,1.0,1.0,1320.0,8410.0,1790.0,82.5,99.0,65.6,38.3,33.9,46.9,,,,53.7,69.8,51.4,1940.0,1963.0,,1,1.0,,,0.8893,7222.1
1438,1972,1439,1,,245.0,50.0,2.0,417.0,1,160.0,1.0,3,1,44.0,49.0,6170.0,3,1,1,21.0,2.0,7.0,1.0,385.0,40.0,2.0,448.0,5020.0,1.0,3,1,31.0,21.0,6680.0,3,1,152.0,56.0,2.0,,1540.0,1.0,3,1,47.0,64.0,3490.0,3,1,,0.0,1,1,,,,1,1,3.0,3.0,28.0,12.0,15.0,8.0,12.0,1.0,1.0,0.0,0.0,1,1,3.0,2,2.0,1,3.0,6,3,0,0,3,0.0,2.0,10.0,2,2,2,116,1.21,3.95,7.41,4.94,7.32,60.1,6.37,5.88,2.72,3.1,3.31,35.7,1.83,7.97,1.15,4.83,7.06,50.4,1.0,1.0,2.0,,1.0,4.0,2.0,1.0,4.0,2.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,,,2.0,7.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,,,2.0,1.0,2.0,1.0,3.0,7.0,60915.0,83333.0,14.0,2.0,1.0,1.0,,,2190.0,320.0,3800.0,52.5,57.7,60.2,62.7,79.5,62.4,,,,31.9,50.7,18.8,1944.0,1965.0,,1,1.0,,,1.3339,7222.1
