,year,id,wrkstat,hrs1,hrs2,evwork,occ,prestige,wrkslf,industry,found,occ10,occindv,occstatus,occtag,prestg10,prestg105plus,indus10,indstatus,indtag,marital,agewed,divorce,spwrksta,sphrs1,sphrs2,spevwork,spocc,sppres,spwrkslf,spind,spocc10,spoccindv,spoccstatus,spocctag,sppres10,sppres105plus,spind10,spindstatus,spindtag,paocc16,papres16,pawrkslf,paind16,paocc10,paoccindv,paoccstatus,paocctag,papres10,papres105plus,paind10,paindstatus,paindtag,maocc10,maoccindv,maoccstatus,maocctag,mapres10,mapres105plus,maind10,maindstatus,maindtag,sibs,childs,age,educ,paeduc,maeduc,speduc,degree,padeg,madeg,spdeg,sex,race,res16,reg16,mobile16,family16,famdif16,mawork,mawkbaby,mawk16,incom16,hompop,babies,preteen,teens,adults,unrelat,earnrs,income,rincome,region,xnorcsiz,srcbelt,size,dotdata,dotpeop,dotthng,dotged,dotsvp,dotpres,spdotdat,spdotpeo,spdotthn,spdotged,spdotsvp,spdotpre,padotdat,padotpeo,padotthn,padotged,padotsvp,padotpre,partyid,vote72,pres72,if72who,polviews,natspac,natenvir,natheal,natcity,natcrime,natdrug,nateduc,natrace,natarms,nataid,natfare,spkath,colath,libath,spksoc,colsoc,libsoc,spkcom,colcom,libcom,spkhomo,colhomo,libhomo,cappun,gunlaw,courts,courtsy,wirtap,relig,denom,other,fund,attend,reliten,relig16,denom16,oth16,fund16,sprel,spden,spother,spfund,sprel16,spden16,spoth16,spfund16,prayer,prayery,racmar,racdin,raclive,racclos,racdis,racinteg,rachome,racfew,rachaf,racmost,busing,racpres,happy,hapmar,health,life,satcity,sathobby,satfam,satfrnd,sathealt,conbus,conclerg,coneduc,confed,conlabor,conpress,conmedic,contv,conjudge,consci,conlegis,conarmy,socrel,socommun,socfrend,socbar,anomia1,anomia2,anomia3,anomia4,anomia5,anomia6,anomia7,anomia8,anomia9,satjob,richwork,jobinc,jobsec,jobhour,jobpromo,jobmeans,class,satfin,finalter,finrela,wksub,wksubs,wksup,wksups,unemp,govaid,getahead,fehome,fework,fepres,fepol,fepoly,abdefect,abnomore,abhlth,abpoor,abrape,absingle,chldidel,chldmore,chldnum,chldsoon,pill,teenpill,sexeduc,divlaw,premarsx,xmarsex,homosex,fear,burglr,robbry,owngun,pistol,shotgun,rifle,ticket,arrest,phone,coop,comprend,form,memfrat,memserv,memvet,mempolit,memunion,memsport,memyouth,memschl,memhobby,memgreek,memnat,memfarm,memlit,memprof,memchurh,memother,memnum,povline,incdef,realinc,realrinc,coninc,conrinc,ethnic,ethnum,vetyears,vetkind,worda,wordb,wordc,wordd,worde,wordf,wordg,wordh,wordi,wordj,wordsum,isco68,paisco68,spisco68,sei10,sei10educ,sei10inc,pasei10,pasei10educ,pasei10inc,masei10,masei10educ,masei10inc,spsei10,spsei10educ,spsei10inc,commun,russia,japan,england,canada,brazil,china,israel,egypt,cohort,marcohrt,formwt,sampcode,sample,oversamp,wtss,wtssnr,wtssall,fileversion
978,1974,979,2,18.0,,,225.0,48.0,2.0,798.0,1,,1.0,2,1,,,9090.0,3,1,1,18.0,2.0,1.0,40.0,,,215.0,41.0,2.0,917.0,,1.0,2,1,,,9590.0,3,1,415.0,40.0,2.0,407.0,6230.0,1.0,3,1,44.0,49.0,6080.0,3,1,,0.0,1,1,,,,1,1,1.0,3.0,47.0,12.0,8.0,12.0,12.0,1.0,0.0,1.0,1.0,2,1,1.0,3,2.0,1,,,,,3.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,2.0,3,5,4,17,1.09,4.72,7.95,4.08,6.74,49.5,2.61,7.16,5.95,4.12,6.0,48.1,3.27,7.84,1.26,3.87,7.61,38.7,1.0,1.0,1.0,,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,,2.0,1.0,4.0,2.0,2.0,1.0,,2.0,2.0,1.0,60.0,77.0,1.0,7.0,1.0,1.0,,,,1.0,60.0,31.0,2.0,1.0,18.0,,1.0,,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,4.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,5.0,2.0,4.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,2.0,,2.0,2.0,1.0,2.0,1.0,1.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,5.0,18505.0,4935.0,25329.0,6754.0,27.0,1.0,0.0,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,4221.0,9540.0,3102.0,,,,28.7,25.7,30.3,,,,,,,1.0,4.0,,,,,,,,1927.0,1945.0,,133,2,1.0,,,0.932,7222.1
979,1974,980,3,,48.0,,706.0,29.0,2.0,379.0,1,9600.0,1.0,3,1,35.0,28.0,,2,1,5,,,,,,,,,,,,0.0,1,1,,,,1,1,695.0,32.0,2.0,379.0,,1.0,2,1,,,,2,1,,0.0,1,1,,,,1,1,5.0,0.0,24.0,12.0,8.0,10.0,,1.0,0.0,0.0,,1,2,4.0,3,1.0,1,,1.0,,1.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,,,3,1,2,275,6.93,7.97,3.13,2.1,3.09,22.6,,,,,,,6.84,8.0,4.18,2.34,3.43,29.9,1.0,3.0,,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,1.0,2.0,2.0,,1.0,2.0,1.0,18.0,,1.0,2.0,2.0,1.0,18.0,,1.0,,,,,,,,,,3.0,,,,,,,,,,,1.0,1.0,3.0,,3.0,2.0,7.0,5.0,4.0,5,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,4.0,5.0,2.0,1.0,2.0,2.0,2.0,3.0,,,,,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,5.0,,1.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,,,,,,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.0,1.0,0.0,6.0,9790.0,8340.0,,20.9,19.2,17.6,,,,,,,,,,2.0,2.0,1.0,1.0,0.0,2.0,5.0,5.0,4.0,1950.0,,,133,2,1.0,,,1.8639,7222.1
980,1974,981,1,52.0,,,690.0,32.0,2.0,379.0,1,,1.0,2,1,,,,2,1,1,22.0,1.0,1.0,40.0,,,926.0,42.0,2.0,838.0,3500.0,1.0,3,1,69.0,88.0,8190.0,3,1,,,,,,0.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,0.0,5.0,49.0,11.0,,,14.0,0.0,,,1.0,1,2,4.0,2,3.0,0,5.0,,,,2.0,7.0,1.0,1.0,2.0,3.0,0.0,3.0,12.0,10.0,3,1,2,275,6.84,8.0,4.18,2.34,3.43,29.9,4.67,7.0,8.0,3.59,5.17,43.3,,,,,,,2.0,1.0,1.0,,3.0,3.0,,1.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,2.0,,2.0,2.0,4.0,,,3.0,2.0,4.0,1.0,18.0,,1.0,1.0,18.0,,1.0,1.0,18.0,,1.0,,3.0,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,4,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,6.0,4.0,4.0,6.0,2.0,2.0,2.0,,1.0,2.0,1.0,1.0,,2.0,2.0,3.0,5.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,,2.0,,2.0,1.0,2.0,2.0,1.0,1.0,,2.0,1.0,,1.0,2.0,,2.0,8.0,2.0,,,1.0,1.0,1.0,3.0,4.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,8.0,94738.0,43178.0,107052.0,59102.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,8.0,8340.0,,710.0,,,,,,,,,,46.6,69.1,35.0,,,,,,,,,,1925.0,1947.0,,133,2,1.0,,,1.3979,7222.1
981,1974,982,7,,,1.0,422.0,38.0,2.0,339.0,1,8255.0,1.0,3,1,36.0,25.0,,2,1,5,,,,,,,,,,,,0.0,1,1,,,,1,1,,,,,,0.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,7.0,2.0,22.0,9.0,,,,0.0,,,,2,2,6.0,3,1.0,0,5.0,,,,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,,3,1,2,275,4.63,7.84,1.98,3.84,6.79,43.6,,,,,,,,,,,,,2.0,2.0,,,2.0,3.0,,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,5.0,2.0,1.0,4.0,2.0,1.0,1.0,,1.0,2.0,4.0,,,3.0,3.0,4.0,1.0,18.0,,1.0,,,,,,,,,,3.0,,,,,,,,,,,2.0,2.0,2.0,,2.0,2.0,4.0,1.0,2.0,2,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,3.0,2.0,5.0,4.0,1.0,3.0,1.0,3.0,3.0,,,,,1.0,1.0,3.0,2.0,2.0,2.0,,2.0,1.0,,1.0,,,,2.0,1.0,1.0,0.0,1.0,1.0,1.0,,4.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,1234.0,,1689.0,,30.0,2.0,0.0,,1.0,1.0,,1.0,,0.0,,,1.0,0.0,4.0,9211.0,,,31.1,30.7,31.5,,,,,,,,,,3.0,5.0,5.0,5.0,,,9.0,,,1952.0,,,133,2,1.0,,,0.466,7222.1
982,1974,983,8,,,2.0,,,,,1,,0.0,1,1,,,,1,1,5,,,,,,,,,,,,0.0,1,1,,,,1,1,695.0,32.0,2.0,379.0,,1.0,2,1,,,,2,1,,0.0,1,1,,,,1,1,3.0,1.0,22.0,13.0,12.0,14.0,,1.0,,1.0,,2,2,4.0,3,1.0,1,,1.0,,1.0,3.0,7.0,1.0,0.0,2.0,4.0,0.0,3.0,12.0,,3,1,2,275,,,,,,,,,,,,,6.84,8.0,4.18,2.34,3.43,29.9,1.0,2.0,,1.0,4.0,3.0,2.0,1.0,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,,2.0,1.0,,,1.0,5.0,2.0,1.0,4.0,2.0,,,3.0,,2.0,1.0,18.0,,1.0,3.0,2.0,1.0,18.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,2.0,2.0,4.0,3.0,2.0,4,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,7.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,4.0,3.0,5.0,1.0,2.0,3.0,2.0,1.0,3.0,,,,,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,1.0,,1.0,,1.0,,4.0,2.0,,,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,8.0,94738.0,,107052.0,,1.0,1.0,0.0,,1.0,1.0,,1.0,,0.0,0.0,,1.0,0.0,4.0,,8340.0,,,,,,,,,,,,,,1.0,2.0,2.0,3.0,2.0,2.0,2.0,8.0,3.0,1952.0,,,133,2,1.0,,,1.8639,7222.1
983,1974,984,1,42.0,,,984.0,18.0,2.0,769.0,1,4230.0,1.0,3,1,25.0,14.0,9290.0,3,1,1,21.0,1.0,1.0,48.0,,,690.0,32.0,2.0,379.0,,1.0,2,1,,,,2,1,,,,,,0.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,8.0,4.0,38.0,10.0,,0.0,12.0,0.0,,0.0,1.0,2,2,4.0,4,3.0,5,2.0,1.0,1.0,1.0,2.0,6.0,0.0,2.0,2.0,2.0,0.0,2.0,9.0,5.0,3,1,2,275,6.96,7.21,7.77,2.77,2.76,11.4,6.84,8.0,4.18,2.34,3.43,29.9,,,,,,,2.0,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,,2.0,1.0,18.0,,1.0,3.0,2.0,1.0,18.0,,1.0,1.0,18.0,,1.0,1.0,18.0,,1.0,2.0,,,,,,,,,,,,1.0,1.0,2.0,3.0,2.0,2.0,7.0,2.0,3.0,3,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,,3.0,1.0,6.0,4.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,5.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,6.0,30841.0,13570.0,42215.0,18575.0,1.0,1.0,0.0,,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,,6.0,5400.0,,8340.0,12.6,17.3,4.5,,,,,,,,,,2.0,3.0,7.0,9.0,2.0,9.0,9.0,9.0,9.0,1936.0,1957.0,,133,2,1.0,,,0.932,7222.1
984,1974,985,1,80.0,,,473.0,37.0,2.0,379.0,1,7200.0,1.0,3,1,45.0,50.0,,2,1,1,19.0,2.0,7.0,,,2.0,,,,,,0.0,1,1,,,,1,1,473.0,37.0,2.0,219.0,7200.0,1.0,3,1,45.0,50.0,3570.0,3,1,,0.0,1,1,,,,1,1,2.0,1.0,22.0,12.0,11.0,12.0,12.0,1.0,0.0,1.0,1.0,1,1,2.0,3,1.0,1,,2.0,,,3.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,8.0,7.0,3,10,6,3,2.35,7.86,1.41,3.79,6.66,36.6,,,,,,,2.35,7.86,1.41,3.79,6.66,36.6,1.0,2.0,,1.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,1.0,2.0,1.0,,2.0,1.0,1.0,28.0,,2.0,2.0,2.0,1.0,28.0,,2.0,1.0,28.0,,2.0,1.0,60.0,54.0,3.0,,3.0,2.0,3.0,2.0,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,5.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,,2.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,2,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,6.0,22206.0,18505.0,30395.0,25329.0,11.0,1.0,0.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,6.0,8430.0,8430.0,,31.2,29.5,33.0,31.2,29.5,33.0,,,,,,,1.0,2.0,1.0,2.0,0.0,5.0,4.0,4.0,4.0,1952.0,1971.0,,177,2,1.0,,,0.932,7222.1
985,1974,986,5,,,1.0,652.0,29.0,2.0,109.0,1,8010.0,1.0,3,1,36.0,34.0,3870.0,3,1,1,18.0,1.0,7.0,,,1.0,345.0,45.0,2.0,748.0,5810.0,1.0,3,1,37.0,29.0,,2,1,644.0,29.0,2.0,219.0,8810.0,1.0,3,1,32.0,20.0,3570.0,3,1,,0.0,1,1,,,,1,1,3.0,2.0,66.0,10.0,1.0,3.0,12.0,0.0,0.0,0.0,1.0,1,1,1.0,3,1.0,1,,2.0,,,2.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,8.0,7.0,3,10,6,3,6.39,8.0,3.79,2.6,3.79,31.7,4.25,7.47,3.0,3.33,4.6,39.9,6.53,7.91,3.74,2.78,4.74,29.6,1.0,1.0,1.0,,4.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,,2.0,1.0,60.0,54.0,3.0,0.0,2.0,1.0,28.0,,2.0,2.0,,,2.0,2.0,,,2.0,2.0,,1.0,1.0,2.0,,,,1.0,2.0,1.0,,2.0,2.0,1.0,1.0,2.0,2.0,3.0,5.0,2.0,2,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,6.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,5.0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,6.0,22206.0,18505.0,30395.0,25329.0,11.0,1.0,0.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,6.0,8340.0,9390.0,3220.0,27.5,27.5,25.4,26.2,21.7,27.9,,,,32.6,55.7,17.3,3.0,9.0,2.0,0.0,1.0,2.0,9.0,0.0,4.0,1908.0,1926.0,,177,2,1.0,,,1.3979,7222.1
986,1974,987,7,,,2.0,,,,,1,,0.0,1,1,,,,1,1,1,17.0,2.0,1.0,60.0,,,932.0,15.0,1.0,809.0,,1.0,2,1,,,8590.0,3,1,631.0,32.0,1.0,638.0,7810.0,1.0,3,1,28.0,19.0,4980.0,3,1,,0.0,1,1,,,,1,1,0.0,6.0,44.0,11.0,8.0,8.0,12.0,0.0,0.0,0.0,1.0,2,1,4.0,3,2.0,1,,2.0,,,2.0,6.0,0.0,1.0,2.0,3.0,0.0,4.0,10.0,,3,10,6,3,,,,,,,5.42,5.88,7.57,3.01,3.57,17.2,6.18,7.67,4.42,3.07,5.9,36.2,5.0,1.0,2.0,,4.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,3.0,2.0,5.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,,2.0,2.0,1.0,60.0,65.0,1.0,8.0,1.0,1.0,60.0,23.0,1.0,1.0,60.0,65.0,1.0,1.0,28.0,,2.0,,1.0,1.0,3.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,6.0,1.0,2,4.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,7.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,5.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,7.0,43178.0,,59102.0,,27.0,2.0,0.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,1.0,0.0,6.0,,7731.0,5991.0,,,,18.8,16.9,14.9,,,,,,,1.0,6.0,2.0,2.0,0.0,7.0,8.0,2.0,5.0,1930.0,1947.0,,177,2,1.0,,,1.3979,7222.1
987,1974,988,7,,,1.0,314.0,36.0,2.0,148.0,1,,1.0,2,1,,,2680.0,3,1,1,24.0,2.0,1.0,40.0,,,10.0,67.0,2.0,379.0,1350.0,1.0,3,1,71.0,91.0,,2,1,510.0,30.0,1.0,69.0,6420.0,1.0,3,1,35.0,26.0,770.0,3,1,,0.0,1,1,,,,1,1,5.0,3.0,45.0,12.0,8.0,8.0,17.0,1.0,0.0,0.0,3.0,2,1,6.0,3,2.0,1,,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,2.0,0.0,2.0,9.0,,3,10,6,3,4.13,6.82,7.64,3.09,3.84,33.0,0.65,7.69,1.96,5.7,7.77,69.7,6.59,7.87,1.46,3.02,6.72,31.3,6.0,1.0,2.0,,6.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,,2.0,1.0,28.0,,2.0,7.0,1.0,1.0,28.0,,2.0,1.0,28.0,,2.0,1.0,28.0,,2.0,2.0,,1.0,3.0,2.0,,,,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,4.0,6.0,2.0,5,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,7.0,6.0,7.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,5.0,2.0,3.0,4.0,1.0,3.0,1.0,2.0,3.0,1.0,,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,,,2.0,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,6.0,30841.0,,42215.0,,11.0,2.0,0.0,,1.0,1.0,,1.0,,,1.0,,1.0,,5.0,3315.0,9310.0,250.0,,,,24.0,21.6,22.4,,,,87.6,95.7,93.4,1.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,1929.0,1953.0,,177,2,1.0,,,0.932,7222.1
988,1974,989,1,40.0,,,372.0,46.0,2.0,179.0,1,5700.0,1.0,3,1,47.0,55.0,3080.0,3,1,1,18.0,2.0,1.0,40.0,,,694.0,32.0,2.0,219.0,,1.0,2,1,,,3570.0,3,1,801.0,41.0,1.0,17.0,205.0,1.0,3,1,46.0,58.0,,2,1,,0.0,1,1,,,,1,1,2.0,4.0,41.0,12.0,13.0,12.0,12.0,1.0,1.0,1.0,1.0,2,1,2.0,3,2.0,1,,2.0,,,3.0,6.0,1.0,0.0,2.0,3.0,0.0,4.0,10.0,4.0,3,10,6,3,2.98,6.03,7.98,4.0,5.98,47.7,5.88,7.94,3.83,2.7,4.16,32.3,1.68,7.97,1.51,3.84,6.62,30.9,2.0,2.0,,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,2.0,5.0,1.0,2.0,4.0,1.0,2.0,5.0,2.0,2.0,1.0,2.0,,2.0,1.0,60.0,81.0,3.0,4.0,1.0,1.0,28.0,,2.0,1.0,60.0,81.0,3.0,1.0,60.0,81.0,3.0,2.0,,2.0,3.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,7.0,43178.0,11103.0,59102.0,15198.0,14.0,1.0,0.0,,1.0,1.0,,1.0,,1.0,,,1.0,,5.0,3211.0,6110.0,8340.0,38.8,57.6,27.8,39.9,45.2,40.3,,,,,,,1.0,9.0,4.0,0.0,0.0,4.0,9.0,9.0,9.0,1933.0,1951.0,,177,2,1.0,,,1.3979,7222.1
