,year,id,wrkstat,hrs1,hrs2,evwork,occ,prestige,wrkslf,industry,found,occ10,occindv,occstatus,occtag,prestg10,prestg105plus,indus10,indstatus,indtag,marital,agewed,divorce,spwrksta,sphrs1,sphrs2,spevwork,spocc,sppres,spwrkslf,spind,spocc10,spoccindv,spoccstatus,spocctag,sppres10,sppres105plus,spind10,spindstatus,spindtag,paocc16,papres16,pawrkslf,paind16,paocc10,paoccindv,paoccstatus,paocctag,papres10,papres105plus,paind10,paindstatus,paindtag,maocc10,maoccindv,maoccstatus,maocctag,mapres10,mapres105plus,maind10,maindstatus,maindtag,sibs,childs,age,educ,paeduc,maeduc,speduc,degree,padeg,madeg,spdeg,sex,race,res16,reg16,mobile16,family16,famdif16,mawork,mawkbaby,mawk16,incom16,hompop,babies,preteen,teens,adults,unrelat,earnrs,income,region,xnorcsiz,srcbelt,size,dotdata,dotpeop,dotthng,dotged,dotsvp,dotpres,spdotdat,spdotpeo,spdotthn,spdotged,spdotsvp,spdotpre,padotdat,padotpeo,padotthn,padotged,padotsvp,padotpre,partyid,vote68,pres68,if68who,vote72,pres72,if72who,natspac,natenvir,natheal,natcity,natcrime,natdrug,nateduc,natrace,natarms,nataid,natfare,spkath,colath,libath,spksoc,colsoc,libsoc,spkcom,colcom,libcom,spkhomo,colhomo,libhomo,cappun2,gunlaw,courts,grass,relig,denom,other,fund,attend,postlife,relig16,denom16,oth16,fund16,sprel,spden,spother,spfund,sprel16,spden16,spoth16,spfund16,racmar,racdin,racpush,racopen,raclive,racclos,racdis,racinteg,rachome,happy,hapmar,health,life,helpful,fair,trust,satcity,sathobby,satfam,satfrnd,sathealt,conbus,conclerg,coneduc,confed,conlabor,conpress,conmedic,contv,conjudge,consci,conlegis,conarmy,manners,success,honest,clean,judgment,control,role,amicable,obeys,responsi,consider,interest,studious,aged,anomia1,anomia2,anomia3,anomia4,anomia5,anomia6,anomia7,anomia8,anomia9,satjob,richwork,jobinc,jobsec,jobhour,jobpromo,jobmeans,class,classy,satfin,finalter,finrela,wksub,wksubs,wksup,wksups,unemp,govaid,union,getahead,abdefect,abnomore,abhlth,abpoor,abrape,absingle,aborct,xmarsex,homosex,porninf,pornmorl,pornrape,pornout,pornlaw,xmovie,strike,civright,antiwar,prowar,school,hit,hitage,hitnum,gun,gunage,gunnum,hitok,hitmarch,hitdrunk,hitchild,hitbeatr,hitrobbr,polhitok,polabuse,polmurdr,polescap,polattak,fear,burglr,robbry,owngun,pistol,shotgun,rifle,ticket,arrest,phone,coop,comprend,form,povline,incdef,realinc,coninc,ethnic,ethnum,isco68,paisco68,spisco68,sei10,sei10educ,sei10inc,pasei10,pasei10educ,pasei10inc,masei10,masei10educ,masei10inc,spsei10,spsei10educ,spsei10inc,uswar,usintl,usun,commun,cohort,marcohrt,formwt,sampcode,sample,oversamp,wtss,wtssnr,wtssall,fileversion
367,1973,368,1,45.0,,,780.0,17.0,2.0,268.0,1,8140.0,1.0,3,1,38.0,35.0,1180.0,3,1,1,21.0,2.0,7.0,,,1.0,371.0,46.0,2.0,828.0,5700.0,1.0,3,1,47.0,55.0,7970.0,3,1,,,,,,1.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,9.0,1.0,25.0,10.0,,8.0,12.0,0.0,,0.0,1.0,1,1,1.0,5,1.0,5.0,4.0,1.0,1.0,1.0,2.0,3.0,1,0,0,2,0.0,2.0,7.0,5,9,6,2,6.89,8.0,6.62,1.7,2.11,17.2,2.98,6.07,8.0,3.95,5.81,47.1,,,,,,,4.0,2.0,,2.0,1.0,2.0,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,3.0,3.0,1.0,5.0,1.0,2.0,5.0,1.0,1.0,5.0,2.0,2.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,18.0,,1.0,6.0,1.0,1.0,18.0,,1.0,1.0,18.0,,1.0,1.0,18.0,,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,3.0,1.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,5.0,2.0,3.0,1.0,,3.0,3.0,3.0,4.0,2.0,,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2,3.0,5.0,19657.0,26786.0,,4.0,9990.0,,620.0,28.4,21.7,33.8,,,,,,,38.8,57.6,27.8,1.0,2.0,1.0,1.0,1948.0,1969.0,,196,2,1.0,,,0.9145,7222.1
368,1973,369,7,,,1.0,372.0,46.0,2.0,887.0,1,5700.0,1.0,3,1,47.0,55.0,9180.0,3,1,2,21.0,2.0,,,,,,,,,,0.0,1,1,,,,1,1,395.0,36.0,2.0,407.0,5860.0,1.0,3,1,32.0,26.0,6080.0,3,1,,0.0,1,1,,,,1,1,9.0,4.0,66.0,8.0,8.0,8.0,,0.0,0.0,0.0,,2,1,6.0,2,1.0,1.0,,2.0,,,3.0,3.0,0,0,0,3,0.0,2.0,3.0,2,1,1,1949,2.98,6.03,7.98,4.0,5.98,47.7,,,,,,,3.52,7.22,7.72,3.48,3.73,41.5,0.0,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,5.0,2.0,2.0,5.0,2.0,2.0,5.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,,,2.0,7.0,1.0,2.0,,,2.0,,,,,,,,,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,3.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,4.0,2.0,3.0,1.0,5.0,,3.0,2.0,2.0,3.0,,,,,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,1.0,2.0,2,5.0,4.0,9173.0,12500.0,97.0,1.0,3211.0,3990.0,,38.8,57.6,27.8,35.8,56.1,22.8,,,,,,,,2.0,1.0,1.0,1907.0,1928.0,,112,2,1.0,,,1.3717,7222.1
369,1973,370,5,,,1.0,441.0,45.0,2.0,407.0,0,7700.0,,6,2,50.0,62.0,6080.0,6,2,1,26.0,2.0,7.0,,,1.0,385.0,40.0,2.0,448.0,5020.0,,6,2,31.0,21.0,6680.0,6,2,394.0,36.0,2.0,407.0,,,7,3,,,6080.0,6,2,,,4,2,,,,4,2,9.0,3.0,65.0,12.0,6.0,10.0,12.0,1.0,0.0,0.0,1.0,1,1,6.0,2,1.0,1.0,,2.0,,,3.0,3.0,0,0,1,2,0.0,1.0,7.0,2,1,1,1949,1.35,4.28,6.09,3.89,6.86,42.8,6.37,5.88,2.72,3.1,3.31,35.7,3.52,7.22,7.72,3.48,3.73,41.5,0.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,,3.0,3.0,3.0,1.0,5.0,,2.0,5.0,2.0,1.0,5.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,,,2.0,1.0,2.0,2.0,,,2.0,2.0,,,2.0,2.0,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,3.0,4.0,1.0,5.0,2.0,,1.0,1.0,3.0,,,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1,2.0,2.0,2,2.0,2.0,,,2.0,,,2.0,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,2,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1,3.0,5.0,19657.0,26786.0,,3.0,7000.0,3990.0,3800.0,46.5,42.0,59.9,,,,,,,31.9,50.7,18.8,2.0,1.0,1.0,1.0,1908.0,1934.0,,112,2,1.0,,,0.9145,7222.1
370,1973,371,2,28.0,,,780.0,17.0,2.0,319.0,1,8460.0,1.0,3,1,33.0,26.0,1680.0,3,1,2,30.0,2.0,,,,,,,,,,0.0,1,1,,,,1,1,,,,,,0.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,5.0,3.0,68.0,8.0,,4.0,,0.0,,0.0,,2,1,3.0,2,1.0,5.0,1.0,2.0,,,3.0,4.0,0,0,0,4,0.0,1.0,8.0,2,1,1,1949,7.0,8.0,7.0,2.0,2.52,19.3,,,,,,,,,,,,,0.0,1.0,1.0,,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,5.0,,,,3.0,2.0,3.0,,,3.0,,,,,,,,,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,5.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,5.0,,3.0,2.0,1.0,3.0,1.0,3.0,2.0,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,2.0,,2.0,1.0,2,1.0,1.0,2,2.0,2.0,,,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2,3.0,5.0,23588.0,32143.0,23.0,1.0,9990.0,,,29.9,32.4,27.0,,,,,,,,,,2.0,1.0,1.0,3.0,1905.0,1935.0,,112,2,1.0,,,1.829,7222.1
371,1973,372,2,40.0,,,381.0,23.0,2.0,609.0,1,5620.0,1.0,3,1,25.0,12.0,5380.0,3,1,5,,,,,,,,,,,,0.0,1,1,,,,1,1,441.0,45.0,2.0,319.0,7700.0,1.0,3,1,50.0,62.0,1680.0,3,1,,0.0,1,1,,,,1,1,1.0,0.0,19.0,12.0,12.0,16.0,,1.0,1.0,3.0,,2,1,6.0,2,3.0,1.0,,1.0,2.0,2.0,3.0,3.0,0,0,0,3,2.0,1.0,2.0,2,1,1,1949,3.58,7.71,7.13,3.0,4.4,33.6,,,,,,,2.29,4.15,5.2,4.04,6.64,41.2,7.0,2.0,,,2.0,,,3.0,1.0,1.0,,1.0,3.0,,2.0,,,3.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,2.0,1.0,,2.0,4.0,,,3.0,0.0,2.0,4.0,,,3.0,,,,,,,,,2.0,3.0,2.0,,1.0,2.0,,,1.0,3.0,,3.0,2.0,2.0,1.0,2.0,6.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,,2.0,4.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,3.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,,2.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,5.0,4.0,1.0,2.0,,2.0,1.0,4.0,1.0,3.0,2.0,,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,2.0,2.0,2.0,1.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,1.0,2,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,1,5.0,4.0,5242.0,7143.0,13.0,1.0,3910.0,7000.0,,23.8,33.7,13.8,46.5,42.0,59.9,,,,,,,,,1.0,,1954.0,,,112,2,1.0,,,1.3717,7222.1
372,1973,373,2,30.0,,,190.0,56.0,1.0,759.0,1,2600.0,1.0,3,1,46.0,66.0,8560.0,3,1,1,40.0,2.0,1.0,40.0,,,145.0,43.0,2.0,867.0,2320.0,1.0,3,1,64.0,91.0,8370.0,3,1,,,,,,1.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,0.0,0.0,45.0,17.0,,6.0,18.0,4.0,,0.0,4.0,1,1,6.0,2,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,0,0,0,2,0.0,2.0,,2,1,1,1949,0.56,7.27,1.45,4.7,7.21,52.5,0.89,2.2,7.91,4.93,7.28,49.1,,,,,,,1.0,1.0,1.0,,2.0,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,5.0,2.0,1.0,4.0,2.0,,1.0,2.0,1.0,4.0,,,3.0,0.0,2.0,3.0,,,3.0,4.0,,,3.0,1.0,28.0,,2.0,2.0,3.0,2.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,5.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,5.0,,3.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,,,2.0,1.0,2,2.0,2.0,2,2.0,1.0,3.0,3.0,2.0,,,,2.0,2.0,2.0,1.0,1.0,,2.0,2.0,2.0,1.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2,4.0,,,,23.0,1.0,1610.0,,1320.0,60.1,81.4,53.2,,,,,,,82.5,99.0,65.6,,,,3.0,1928.0,1968.0,,112,2,1.0,,,0.9145,7222.1
373,1973,374,1,46.0,,,372.0,46.0,2.0,708.0,1,5700.0,1.0,3,1,47.0,55.0,6890.0,3,1,5,,,,,,,,,,,,0.0,1,1,,,,1,1,690.0,32.0,2.0,57.0,8920.0,1.0,3,1,32.0,18.0,2590.0,3,1,,0.0,1,1,,,,1,1,3.0,0.0,20.0,12.0,10.0,8.0,,1.0,0.0,0.0,,2,1,1.0,2,1.0,1.0,,2.0,,,3.0,5.0,0,0,1,4,0.0,4.0,11.0,2,6,5,7,2.98,6.03,7.98,4.0,5.98,47.7,,,,,,,5.87,7.79,4.7,2.82,3.73,26.9,5.0,2.0,,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,,,2.0,7.0,1.0,2.0,,,2.0,,,,,,,,,2.0,2.0,3.0,2.0,2.0,,,,2.0,2.0,,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,5.0,4.0,1.0,,2.0,1.0,1.0,3.0,1.0,3.0,2.0,,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,2.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,2,3.0,7.0,58970.0,80357.0,23.0,2.0,3211.0,8340.0,,38.8,57.6,27.8,31.9,35.3,29.3,,,,,,,1.0,2.0,1.0,2.0,1953.0,,,118,2,1.0,,,1.829,7222.1
374,1973,375,1,40.0,,,535.0,37.0,2.0,158.0,1,6520.0,1.0,3,1,35.0,29.0,,2,1,1,19.0,2.0,7.0,,,2.0,,,,,,0.0,1,1,,,,1,1,695.0,32.0,2.0,139.0,7740.0,1.0,3,1,34.0,29.0,2670.0,3,1,,0.0,1,1,,,,1,1,1.0,2.0,27.0,8.0,12.0,10.0,12.0,0.0,1.0,0.0,0.0,1,1,3.0,2,1.0,1.0,,1.0,1.0,1.0,3.0,4.0,2,0,0,2,0.0,2.0,9.0,2,6,5,7,2.32,7.84,1.16,3.92,6.85,42.4,,,,,,,6.5,7.74,3.8,2.68,3.97,30.4,2.0,2.0,,3.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,5.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,18.0,,1.0,3.0,1.0,2.0,,,2.0,5.0,,,,1.0,70.0,,2.0,2.0,3.0,2.0,1.0,2.0,,,,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,4.0,,2.0,3.0,1.0,3.0,2.0,,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2,3.0,6.0,32761.0,44643.0,6.0,1.0,8730.0,8340.0,,34.1,28.0,42.1,33.9,29.5,40.0,,,,,,,1.0,1.0,1.0,3.0,1946.0,1965.0,,118,2,1.0,,,0.9145,7222.1
375,1973,376,5,,,1.0,403.0,36.0,2.0,127.0,1,7610.0,1.0,3,1,28.0,23.0,2570.0,3,1,1,26.0,2.0,7.0,,,1.0,912.0,26.0,2.0,617.0,4030.0,1.0,3,1,21.0,9.0,5390.0,3,1,801.0,41.0,1.0,17.0,205.0,1.0,3,1,46.0,58.0,170.0,3,1,,0.0,1,1,,,,1,1,9.0,0.0,70.0,8.0,7.0,,8.0,0.0,0.0,,0.0,1,1,3.0,2,1.0,8.0,1.0,2.0,,,3.0,2.0,0,0,0,2,0.0,0.0,4.0,2,6,5,7,3.0,8.0,1.0,3.76,6.76,35.7,3.28,7.68,1.64,3.6,6.4,30.2,1.68,7.97,1.51,3.84,6.62,30.9,6.0,1.0,2.0,,1.0,2.0,,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,60.0,81.0,3.0,5.0,1.0,1.0,60.0,,,1.0,60.0,81.0,3.0,1.0,60.0,71.0,2.0,1.0,3.0,1.0,1.0,2.0,,,,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,1.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,4.0,2.0,5.0,3.0,1.0,3.0,,1.0,3.0,3.0,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1,2.0,2.0,2,2.0,2.0,,,2.0,,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1,3.0,5.0,11794.0,16071.0,11.0,2.0,8310.0,6110.0,5520.0,22.9,19.8,21.6,39.9,45.2,40.3,,,,13.6,27.1,3.2,2.0,1.0,1.0,1.0,1903.0,1929.0,,118,2,1.0,,,0.9145,7222.1
376,1973,377,3,,40.0,,372.0,46.0,2.0,628.0,1,5700.0,1.0,3,1,47.0,55.0,4970.0,3,1,3,17.0,,,,,,,,,,,0.0,1,1,,,,1,1,,,,,,1.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,0.0,1.0,49.0,11.0,,,,0.0,,,,2,1,6.0,6,3.0,5.0,1.0,,,,3.0,1.0,0,0,0,1,,1.0,7.0,2,5,4,35,2.98,6.03,7.98,4.0,5.98,47.7,,,,,,,,,,,,,4.0,1.0,3.0,,1.0,2.0,,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,,,2.0,2.0,1.0,1.0,18.0,,1.0,,,,,,,,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,1.0,1.0,2.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,5.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,5.0,2.0,1.0,2.0,,2.0,3.0,3.0,,,,,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1,3.0,6.0,19657.0,26786.0,8.0,2.0,3211.0,,,38.8,57.6,27.8,,,,,,,,,,1.0,1.0,1.0,1.0,1924.0,1941.0,,117,2,1.0,,,0.4572,7222.1
377,1973,378,6,,,2.0,,,,,1,,0.0,1,1,,,,1,1,5,,,,,,,,,,,,0.0,1,1,,,,1,1,191.0,41.0,1.0,798.0,2910.0,1.0,3,1,48.0,56.0,7490.0,3,1,,0.0,1,1,,,,1,1,1.0,0.0,21.0,14.0,12.0,12.0,,2.0,1.0,1.0,,1,1,6.0,2,2.0,1.0,,2.0,,,4.0,2.0,0,0,0,2,1.0,1.0,2.0,2,5,4,35,,,,,,,,,,,,,0.63,6.28,2.21,3.93,6.74,42.9,6.0,3.0,,2.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,,1.0,38.0,,2.0,2.0,1.0,1.0,38.0,,2.0,,,,,,,,,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,,2.0,5.0,3.0,4.0,1.0,,4.0,1.0,1.0,4.0,,,,,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2,2.0,1.0,2,1.0,1.0,1.0,2.0,2.0,,,2.0,,,,,,2.0,,,,,2.0,2,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2,5.0,4.0,5242.0,7143.0,19.0,1.0,,1630.0,,,,,51.5,77.5,37.3,,,,,,,2.0,1.0,1.0,3.0,1952.0,,,117,2,1.0,,,0.9145,7222.1
